epoch,loss,step,test_accuracy,test_balanced_accuracy,test_loss,test_precision,test_recall,train_accuracy,train_balanced_accuracy,train_precision,train_recall,val_accuracy,val_balanced_accuracy,val_loss,val_precision,val_recall
1,,63,,,,,,0.5417619943618774,0.5245458483695984,0.8704832792282104,0.5471724271774292,,,,,
2,0.2514626383781433,64,,,,,,,,,,,,,,
2,0.26122814416885376,65,,,,,,,,,,,,,,
2,0.18155938386917114,66,,,,,,,,,,,,,,
2,0.21007120609283447,67,,,,,,,,,,,,,,
2,0.16372209787368774,68,,,,,,,,,,,,,,
2,0.1977495402097702,69,,,,,,,,,,,,,,
2,0.20062141120433807,70,,,,,,,,,,,,,,
2,0.20433884859085083,71,,,,,,,,,,,,,,
2,0.20630571246147156,72,,,,,,,,,,,,,,
2,0.20164625346660614,73,,,,,,,,,,,,,,
2,0.16702969372272491,74,,,,,,,,,,,,,,
2,0.25249040126800537,75,,,,,,,,,,,,,,
2,0.253858745098114,76,,,,,,,,,,,,,,
2,0.18303315341472626,77,,,,,,,,,,,,,,
2,0.1980932652950287,78,,,,,,,,,,,,,,
2,0.2262733280658722,79,,,,,,,,,,,,,,
2,0.22111941874027252,80,,,,,,,,,,,,,,
2,0.2447577863931656,81,,,,,,,,,,,,,,
2,0.16341227293014526,82,,,,,,,,,,,,,,
2,0.18106290698051453,83,,,,,,,,,,,,,,
2,0.23735222220420837,84,,,,,,,,,,,,,,
2,0.21555492281913757,85,,,,,,,,,,,,,,
2,0.18763338029384613,86,,,,,,,,,,,,,,
2,0.24350783228874207,87,,,,,,,,,,,,,,
2,0.2516229450702667,88,,,,,,,,,,,,,,
2,0.2624639570713043,89,,,,,,,,,,,,,,
2,0.21583913266658783,90,,,,,,,,,,,,,,
2,0.2381492704153061,91,,,,,,,,,,,,,,
2,0.16840215027332306,92,,,,,,,,,,,,,,
2,0.2767557203769684,93,,,,,,,,,,,,,,
2,0.19887585937976837,94,,,,,,,,,,,,,,
2,0.15173694491386414,95,,,,,,,,,,,,,,
2,,95,,,,,,,,,,0.3777777850627899,0.3997846841812134,0.1711868792772293,0.916313886642456,0.3584582209587097
2,,95,,,,,,0.6235697865486145,0.5331631302833557,0.8700656294822693,0.659862756729126,,,,,
3,0.18403387069702148,96,,,,,,,,,,,,,,
3,0.20748767256736755,97,,,,,,,,,,,,,,
3,0.22882603108882904,98,,,,,,,,,,,,,,
3,0.21896439790725708,99,,,,,,,,,,,,,,
3,0.20660126209259033,100,,,,,,,,,,,,,,
3,0.17138808965682983,101,,,,,,,,,,,,,,
3,0.20866753160953522,102,,,,,,,,,,,,,,
3,0.24801291525363922,103,,,,,,,,,,,,,,
3,0.22197315096855164,104,,,,,,,,,,,,,,
3,0.19048303365707397,105,,,,,,,,,,,,,,
3,0.18123622238636017,106,,,,,,,,,,,,,,
3,0.20449888706207275,107,,,,,,,,,,,,,,
3,0.2327645719051361,108,,,,,,,,,,,,,,
3,0.24062931537628174,109,,,,,,,,,,,,,,
3,0.1916661560535431,110,,,,,,,,,,,,,,
3,0.1782492995262146,111,,,,,,,,,,,,,,
3,0.19760936498641968,112,,,,,,,,,,,,,,
3,0.22185243666172028,113,,,,,,,,,,,,,,
3,0.15414020419120789,114,,,,,,,,,,,,,,
3,0.19630736112594604,115,,,,,,,,,,,,,,
3,0.23314473032951355,116,,,,,,,,,,,,,,
3,0.20610502362251282,117,,,,,,,,,,,,,,
3,0.23408523201942444,118,,,,,,,,,,,,,,
3,0.31319916248321533,119,,,,,,,,,,,,,,
3,0.26625820994377136,120,,,,,,,,,,,,,,
3,0.29692286252975464,121,,,,,,,,,,,,,,
3,0.2377321571111679,122,,,,,,,,,,,,,,
3,0.1882765293121338,123,,,,,,,,,,,,,,
3,0.150887131690979,124,,,,,,,,,,,,,,
3,0.1422092467546463,125,,,,,,,,,,,,,,
3,0.23650047183036804,126,,,,,,,,,,,,,,
3,0.22132608294487,127,,,,,,,,,,,,,,
3,,127,,,,,,,,,,0.40441176295280457,0.5665972232818604,0.19073601067066193,0.9274957180023193,0.356233686208725
3,,127,,,,,,0.5995423197746277,0.5433605909347534,0.8731781840324402,0.6241996884346008,,,,,
4,0.20581850409507751,128,,,,,,,,,,,,,,
4,0.2449638843536377,129,,,,,,,,,,,,,,
4,0.23484042286872864,130,,,,,,,,,,,,,,
4,0.18133842945098877,131,,,,,,,,,,,,,,
4,0.19881007075309753,132,,,,,,,,,,,,,,
4,0.22422413527965546,133,,,,,,,,,,,,,,
4,0.1887366771697998,134,,,,,,,,,,,,,,
4,0.19237253069877625,135,,,,,,,,,,,,,,
4,0.2016301155090332,136,,,,,,,,,,,,,,
4,0.24208754301071167,137,,,,,,,,,,,,,,
4,0.1982858031988144,138,,,,,,,,,,,,,,
4,0.15940211713314056,139,,,,,,,,,,,,,,
4,0.2845238149166107,140,,,,,,,,,,,,,,
4,0.23136958479881287,141,,,,,,,,,,,,,,
4,0.1909416913986206,142,,,,,,,,,,,,,,
4,0.18525438010692596,143,,,,,,,,,,,,,,
4,0.21112927794456482,144,,,,,,,,,,,,,,
4,0.16256378591060638,145,,,,,,,,,,,,,,
4,0.2332359403371811,146,,,,,,,,,,,,,,
4,0.21007126569747925,147,,,,,,,,,,,,,,
4,0.1971280425786972,148,,,,,,,,,,,,,,
4,0.22584936022758484,149,,,,,,,,,,,,,,
4,0.21409577131271362,150,,,,,,,,,,,,,,
4,0.2243264764547348,151,,,,,,,,,,,,,,
4,0.1476559042930603,152,,,,,,,,,,,,,,
4,0.24667558073997498,153,,,,,,,,,,,,,,
4,0.14349927008152008,154,,,,,,,,,,,,,,
4,0.15942265093326569,155,,,,,,,,,,,,,,
4,0.24085310101509094,156,,,,,,,,,,,,,,
4,0.21260438859462738,157,,,,,,,,,,,,,,
4,0.232273668050766,158,,,,,,,,,,,,,,
4,0.1577841341495514,159,,,,,,,,,,,,,,
4,,159,,,,,,,,,,0.5289855003356934,0.5576302409172058,0.18180769681930542,0.9078675508499146,0.5355502963066101
4,,159,,,,,,0.5983981490135193,0.5840544104576111,0.8869505524635315,0.6080552935600281,,,,,
5,0.16189779341220856,160,,,,,,,,,,,,,,
5,0.2084805816411972,161,,,,,,,,,,,,,,
5,0.2050076127052307,162,,,,,,,,,,,,,,
5,0.2317166030406952,163,,,,,,,,,,,,,,
5,0.24535736441612244,164,,,,,,,,,,,,,,
5,0.22904543578624725,165,,,,,,,,,,,,,,
5,0.2741810977458954,166,,,,,,,,,,,,,,
5,0.18868622183799744,167,,,,,,,,,,,,,,
5,0.24305003881454468,168,,,,,,,,,,,,,,
5,0.19547778367996216,169,,,,,,,,,,,,,,
5,0.17033733427524567,170,,,,,,,,,,,,,,
5,0.23991933465003967,171,,,,,,,,,,,,,,
5,0.19605763256549835,172,,,,,,,,,,,,,,
5,0.24138186872005463,173,,,,,,,,,,,,,,
5,0.1888141632080078,174,,,,,,,,,,,,,,
5,0.2682786285877228,175,,,,,,,,,,,,,,
5,0.22127005457878113,176,,,,,,,,,,,,,,
5,0.210114523768425,177,,,,,,,,,,,,,,
5,0.17793430387973785,178,,,,,,,,,,,,,,
5,0.1711401492357254,179,,,,,,,,,,,,,,
5,0.17723071575164795,180,,,,,,,,,,,,,,
5,0.17153030633926392,181,,,,,,,,,,,,,,
5,0.23888316750526428,182,,,,,,,,,,,,,,
5,0.21816475689411163,183,,,,,,,,,,,,,,
5,0.1715056300163269,184,,,,,,,,,,,,,,
5,0.20665273070335388,185,,,,,,,,,,,,,,
5,0.19219806790351868,186,,,,,,,,,,,,,,
5,0.1762905865907669,187,,,,,,,,,,,,,,
5,0.24446116387844086,188,,,,,,,,,,,,,,
5,0.1587127447128296,189,,,,,,,,,,,,,,
5,0.26866453886032104,190,,,,,,,,,,,,,,
5,0.1375100314617157,191,,,,,,,,,,,,,,
5,,191,,,,,,,,,,0.6666666865348816,0.6461321711540222,0.17846719920635223,0.9307359457015991,0.679890513420105
5,,191,,,,,,0.6807780265808105,0.5649657845497131,0.8774049282073975,0.7323692440986633,,,,,
6,0.17659413814544678,192,,,,,,,,,,,,,,
6,0.1934065967798233,193,,,,,,,,,,,,,,
6,0.20219632983207703,194,,,,,,,,,,,,,,
6,0.20491960644721985,195,,,,,,,,,,,,,,
6,0.17549802362918854,196,,,,,,,,,,,,,,
6,0.2099948227405548,197,,,,,,,,,,,,,,
6,0.1586243361234665,198,,,,,,,,,,,,,,
6,0.2083984613418579,199,,,,,,,,,,,,,,
6,0.16002538800239563,200,,,,,,,,,,,,,,
6,0.18293681740760803,201,,,,,,,,,,,,,,
6,0.2534380257129669,202,,,,,,,,,,,,,,
6,0.19775442779064178,203,,,,,,,,,,,,,,
6,0.2534691393375397,204,,,,,,,,,,,,,,
6,0.2227216511964798,205,,,,,,,,,,,,,,
6,0.2258373200893402,206,,,,,,,,,,,,,,
6,0.19518323242664337,207,,,,,,,,,,,,,,
6,0.22059357166290283,208,,,,,,,,,,,,,,
6,0.15450698137283325,209,,,,,,,,,,,,,,
6,0.20818759500980377,210,,,,,,,,,,,,,,
6,0.24608033895492554,211,,,,,,,,,,,,,,
6,0.19806580245494843,212,,,,,,,,,,,,,,
6,0.18959642946720123,213,,,,,,,,,,,,,,
6,0.18699198961257935,214,,,,,,,,,,,,,,
6,0.23861731588840485,215,,,,,,,,,,,,,,
6,0.23860305547714233,216,,,,,,,,,,,,,,
6,0.1832771748304367,217,,,,,,,,,,,,,,
6,0.25640687346458435,218,,,,,,,,,,,,,,
6,0.28305482864379883,219,,,,,,,,,,,,,,
6,0.14222101867198944,220,,,,,,,,,,,,,,
6,0.33824971318244934,221,,,,,,,,,,,,,,
6,0.2576208710670471,222,,,,,,,,,,,,,,
6,0.16549962759017944,223,,,,,,,,,,,,,,
6,,223,,,,,,,,,,0.5474452376365662,0.6072670817375183,0.18204839527606964,0.9271348714828491,0.5324347019195557
6,,223,,,,,,0.6967963576316833,0.5803467035293579,0.882404625415802,0.7449982762336731,,,,,
7,0.24350260198116302,224,,,,,,,,,,,,,,
7,0.17057901620864868,225,,,,,,,,,,,,,,
7,0.17571687698364258,226,,,,,,,,,,,,,,
7,0.16644126176834106,227,,,,,,,,,,,,,,
7,0.205678790807724,228,,,,,,,,,,,,,,
7,0.22643080353736877,229,,,,,,,,,,,,,,
7,0.2057841718196869,230,,,,,,,,,,,,,,
7,0.23758268356323242,231,,,,,,,,,,,,,,
7,0.19048020243644714,232,,,,,,,,,,,,,,
7,0.2356165498495102,233,,,,,,,,,,,,,,
7,0.20802511274814606,234,,,,,,,,,,,,,,
7,0.1969195008277893,235,,,,,,,,,,,,,,
7,0.22641831636428833,236,,,,,,,,,,,,,,
7,0.22460263967514038,237,,,,,,,,,,,,,,
7,0.22128571569919586,238,,,,,,,,,,,,,,
7,0.16616934537887573,239,,,,,,,,,,,,,,
7,0.1847100704908371,240,,,,,,,,,,,,,,
7,0.19846075773239136,241,,,,,,,,,,,,,,
7,0.22016087174415588,242,,,,,,,,,,,,,,
7,0.17333751916885376,243,,,,,,,,,,,,,,
7,0.19023625552654266,244,,,,,,,,,,,,,,
7,0.21358563005924225,245,,,,,,,,,,,,,,
7,0.1908358484506607,246,,,,,,,,,,,,,,
7,0.20906546711921692,247,,,,,,,,,,,,,,
7,0.2427769899368286,248,,,,,,,,,,,,,,
7,0.1880827248096466,249,,,,,,,,,,,,,,
7,0.1579851508140564,250,,,,,,,,,,,,,,
7,0.34380438923835754,251,,,,,,,,,,,,,,
7,0.3216758668422699,252,,,,,,,,,,,,,,
7,0.19715546071529388,253,,,,,,,,,,,,,,
7,0.1975114643573761,254,,,,,,,,,,,,,,
7,0.2111312299966812,255,,,,,,,,,,,,,,
7,,255,,,,,,,,,,0.5367646813392639,0.5326870083808899,0.19731248915195465,0.9024749398231506,0.5299224257469177
7,,255,,,,,,0.5978260636329651,0.583719789981842,0.8888797760009766,0.6057433485984802,,,,,
8,0.1852976679801941,256,,,,,,,,,,,,,,
8,0.25564467906951904,257,,,,,,,,,,,,,,
8,0.21615475416183472,258,,,,,,,,,,,,,,
8,0.2148282378911972,259,,,,,,,,,,,,,,
8,0.16562576591968536,260,,,,,,,,,,,,,,
8,0.2509870231151581,261,,,,,,,,,,,,,,
8,0.232703298330307,262,,,,,,,,,,,,,,
8,0.15229743719100952,263,,,,,,,,,,,,,,
8,0.19382928311824799,264,,,,,,,,,,,,,,
8,0.23479554057121277,265,,,,,,,,,,,,,,
8,0.20862272381782532,266,,,,,,,,,,,,,,
8,0.2113872766494751,267,,,,,,,,,,,,,,
8,0.20797578990459442,268,,,,,,,,,,,,,,
8,0.20167222619056702,269,,,,,,,,,,,,,,
8,0.2034485936164856,270,,,,,,,,,,,,,,
8,0.19334030151367188,271,,,,,,,,,,,,,,
8,0.21777662634849548,272,,,,,,,,,,,,,,
8,0.22943700850009918,273,,,,,,,,,,,,,,
8,0.1933601200580597,274,,,,,,,,,,,,,,
8,0.24033695459365845,275,,,,,,,,,,,,,,
8,0.1791330724954605,276,,,,,,,,,,,,,,
8,0.21519353985786438,277,,,,,,,,,,,,,,
8,0.20816835761070251,278,,,,,,,,,,,,,,
8,0.1898900270462036,279,,,,,,,,,,,,,,
8,0.26781314611434937,280,,,,,,,,,,,,,,
8,0.29878923296928406,281,,,,,,,,,,,,,,
8,0.160160630941391,282,,,,,,,,,,,,,,
8,0.12341299653053284,283,,,,,,,,,,,,,,
8,0.1863166242837906,284,,,,,,,,,,,,,,
8,0.21383124589920044,285,,,,,,,,,,,,,,
8,0.17862363159656525,286,,,,,,,,,,,,,,
8,0.21907682716846466,287,,,,,,,,,,,,,,
8,,287,,,,,,,,,,0.6176470518112183,0.5835866332054138,0.1967342048883438,0.9049898982048035,0.6308988928794861
8,,287,,,,,,0.5818077921867371,0.5703740119934082,0.8826014399528503,0.5889929533004761,,,,,
9,0.23432981967926025,288,,,,,,,,,,,,,,
9,0.2062094658613205,289,,,,,,,,,,,,,,
9,0.1718856692314148,290,,,,,,,,,,,,,,
9,0.23169150948524475,291,,,,,,,,,,,,,,
9,0.205560564994812,292,,,,,,,,,,,,,,
9,0.20667490363121033,293,,,,,,,,,,,,,,
9,0.1859821379184723,294,,,,,,,,,,,,,,
9,0.19308586418628693,295,,,,,,,,,,,,,,
9,0.19555912911891937,296,,,,,,,,,,,,,,
9,0.17235034704208374,297,,,,,,,,,,,,,,
9,0.22581839561462402,298,,,,,,,,,,,,,,
9,0.23838235437870026,299,,,,,,,,,,,,,,
9,0.1996947079896927,300,,,,,,,,,,,,,,
9,0.19663618505001068,301,,,,,,,,,,,,,,
9,0.2536562383174896,302,,,,,,,,,,,,,,
9,0.1941952258348465,303,,,,,,,,,,,,,,
9,0.24276912212371826,304,,,,,,,,,,,,,,
9,0.1735752373933792,305,,,,,,,,,,,,,,
9,0.17951157689094543,306,,,,,,,,,,,,,,
9,0.2372940182685852,307,,,,,,,,,,,,,,
9,0.16802236437797546,308,,,,,,,,,,,,,,
9,0.19739967584609985,309,,,,,,,,,,,,,,
9,0.20637282729148865,310,,,,,,,,,,,,,,
9,0.23489485681056976,311,,,,,,,,,,,,,,
9,0.20232893526554108,312,,,,,,,,,,,,,,
9,0.22365453839302063,313,,,,,,,,,,,,,,
9,0.23594574630260468,314,,,,,,,,,,,,,,
9,0.2086857110261917,315,,,,,,,,,,,,,,
9,0.17470219731330872,316,,,,,,,,,,,,,,
9,0.17698463797569275,317,,,,,,,,,,,,,,
9,0.2276388704776764,318,,,,,,,,,,,,,,
9,0.20473285019397736,319,,,,,,,,,,,,,,
9,,319,,,,,,,,,,0.5984848737716675,0.6253034472465515,0.1818120777606964,0.9177368879318237,0.615541934967041
9,,319,,,,,,0.5949656963348389,0.5717409253120422,0.8847246170043945,0.606916606426239,,,,,
10,0.18819786608219147,320,,,,,,,,,,,,,,
10,0.22737149894237518,321,,,,,,,,,,,,,,
10,0.21476653218269348,322,,,,,,,,,,,,,,
10,0.19191034138202667,323,,,,,,,,,,,,,,
10,0.17861396074295044,324,,,,,,,,,,,,,,
10,0.20400173962116241,325,,,,,,,,,,,,,,
10,0.19789953529834747,326,,,,,,,,,,,,,,
10,0.17821252346038818,327,,,,,,,,,,,,,,
10,0.24411901831626892,328,,,,,,,,,,,,,,
10,0.1990998089313507,329,,,,,,,,,,,,,,
10,0.18810011446475983,330,,,,,,,,,,,,,,
10,0.20402202010154724,331,,,,,,,,,,,,,,
10,0.22532401978969574,332,,,,,,,,,,,,,,
10,0.20470765233039856,333,,,,,,,,,,,,,,
10,0.19699454307556152,334,,,,,,,,,,,,,,
10,0.17215275764465332,335,,,,,,,,,,,,,,
10,0.18668197095394135,336,,,,,,,,,,,,,,
10,0.2357618510723114,337,,,,,,,,,,,,,,
10,0.18249477446079254,338,,,,,,,,,,,,,,
10,0.2206527143716812,339,,,,,,,,,,,,,,
10,0.20230670273303986,340,,,,,,,,,,,,,,
10,0.20049884915351868,341,,,,,,,,,,,,,,
10,0.2558256685733795,342,,,,,,,,,,,,,,
10,0.23047742247581482,343,,,,,,,,,,,,,,
10,0.1777559518814087,344,,,,,,,,,,,,,,
10,0.19298365712165833,345,,,,,,,,,,,,,,
10,0.2534038722515106,346,,,,,,,,,,,,,,
10,0.22938577830791473,347,,,,,,,,,,,,,,
10,0.19461052119731903,348,,,,,,,,,,,,,,
10,0.15947821736335754,349,,,,,,,,,,,,,,
10,0.18472661077976227,350,,,,,,,,,,,,,,
10,0.15500891208648682,351,,,,,,,,,,,,,,
10,,351,,,,,,,,,,0.5661764740943909,0.5609447360038757,0.20446431636810303,0.8880975246429443,0.557837188243866
10,,351,,,,,,0.6304348111152649,0.6092036366462708,0.902391791343689,0.6372599601745605,,,,,
11,0.18046438694000244,352,,,,,,,,,,,,,,
11,0.177788645029068,353,,,,,,,,,,,,,,
11,0.18446607887744904,354,,,,,,,,,,,,,,
11,0.2213021218776703,355,,,,,,,,,,,,,,
11,0.19311261177062988,356,,,,,,,,,,,,,,
11,0.20582768321037292,357,,,,,,,,,,,,,,
11,0.21175061166286469,358,,,,,,,,,,,,,,
11,0.20693354308605194,359,,,,,,,,,,,,,,
11,0.18438583612442017,360,,,,,,,,,,,,,,
11,0.1690528392791748,361,,,,,,,,,,,,,,
11,0.25695914030075073,362,,,,,,,,,,,,,,
11,0.23404249548912048,363,,,,,,,,,,,,,,
11,0.2366829514503479,364,,,,,,,,,,,,,,
11,0.19869761168956757,365,,,,,,,,,,,,,,
11,0.22539924085140228,366,,,,,,,,,,,,,,
11,0.24776744842529297,367,,,,,,,,,,,,,,
11,0.22966481745243073,368,,,,,,,,,,,,,,
11,0.2033292055130005,369,,,,,,,,,,,,,,
11,0.16118714213371277,370,,,,,,,,,,,,,,
11,0.1948215365409851,371,,,,,,,,,,,,,,
11,0.2535676658153534,372,,,,,,,,,,,,,,
11,0.18592053651809692,373,,,,,,,,,,,,,,
11,0.1932198405265808,374,,,,,,,,,,,,,,
11,0.18745003640651703,375,,,,,,,,,,,,,,
11,0.19753432273864746,376,,,,,,,,,,,,,,
11,0.21735768020153046,377,,,,,,,,,,,,,,
11,0.20362626016139984,378,,,,,,,,,,,,,,
11,0.16909819841384888,379,,,,,,,,,,,,,,
11,0.16827037930488586,380,,,,,,,,,,,,,,
11,0.2378522902727127,381,,,,,,,,,,,,,,
11,0.19765549898147583,382,,,,,,,,,,,,,,
11,0.23517760634422302,383,,,,,,,,,,,,,,
11,,383,,,,,,,,,,0.6231883764266968,0.6977252960205078,0.18254603445529938,0.9606639742851257,0.6011267900466919
11,,383,,,,,,0.6287185549736023,0.5813389420509338,0.889080822467804,0.6468809843063354,,,,,
12,0.24059408903121948,384,,,,,,,,,,,,,,
12,0.23947399854660034,385,,,,,,,,,,,,,,
12,0.15669384598731995,386,,,,,,,,,,,,,,
12,0.18277813494205475,387,,,,,,,,,,,,,,
12,0.19085384905338287,388,,,,,,,,,,,,,,
12,0.24286623299121857,389,,,,,,,,,,,,,,
12,0.21338272094726562,390,,,,,,,,,,,,,,
12,0.23019064962863922,391,,,,,,,,,,,,,,
12,0.20334386825561523,392,,,,,,,,,,,,,,
12,0.25837329030036926,393,,,,,,,,,,,,,,
12,0.22590279579162598,394,,,,,,,,,,,,,,
12,0.17428725957870483,395,,,,,,,,,,,,,,
12,0.19320863485336304,396,,,,,,,,,,,,,,
12,0.2153097540140152,397,,,,,,,,,,,,,,
12,0.2562718987464905,398,,,,,,,,,,,,,,
12,0.215562105178833,399,,,,,,,,,,,,,,
12,0.16662859916687012,400,,,,,,,,,,,,,,
12,0.1774909645318985,401,,,,,,,,,,,,,,
12,0.15151315927505493,402,,,,,,,,,,,,,,
12,0.1933201551437378,403,,,,,,,,,,,,,,
12,0.2019290030002594,404,,,,,,,,,,,,,,
12,0.20925471186637878,405,,,,,,,,,,,,,,
12,0.23581388592720032,406,,,,,,,,,,,,,,
12,0.18148964643478394,407,,,,,,,,,,,,,,
12,0.18117807805538177,408,,,,,,,,,,,,,,
12,0.2248450666666031,409,,,,,,,,,,,,,,
12,0.21221496164798737,410,,,,,,,,,,,,,,
12,0.2085322141647339,411,,,,,,,,,,,,,,
12,0.28864768147468567,412,,,,,,,,,,,,,,
12,0.20343272387981415,413,,,,,,,,,,,,,,
12,0.12394477427005768,414,,,,,,,,,,,,,,
12,0.18353527784347534,415,,,,,,,,,,,,,,
12,,415,,,,,,,,,,0.5467625856399536,0.5343160033226013,0.18215513229370117,0.9211612343788147,0.5436918139457703
12,,415,,,,,,0.6235697865486145,0.5728956460952759,0.8829293251037598,0.6474543213844299,,,,,
13,0.19414743781089783,416,,,,,,,,,,,,,,
13,0.23242473602294922,417,,,,,,,,,,,,,,
13,0.19345441460609436,418,,,,,,,,,,,,,,
13,0.21053628623485565,419,,,,,,,,,,,,,,
13,0.21607907116413116,420,,,,,,,,,,,,,,
13,0.15116776525974274,421,,,,,,,,,,,,,,
13,0.2177199125289917,422,,,,,,,,,,,,,,
13,0.1790475845336914,423,,,,,,,,,,,,,,
13,0.22228077054023743,424,,,,,,,,,,,,,,
13,0.20691479742527008,425,,,,,,,,,,,,,,
13,0.18680767714977264,426,,,,,,,,,,,,,,
13,0.2422027289867401,427,,,,,,,,,,,,,,
13,0.19940659403800964,428,,,,,,,,,,,,,,
13,0.20085832476615906,429,,,,,,,,,,,,,,
13,0.2636468708515167,430,,,,,,,,,,,,,,
13,0.22792665660381317,431,,,,,,,,,,,,,,
13,0.20688141882419586,432,,,,,,,,,,,,,,
13,0.22795429825782776,433,,,,,,,,,,,,,,
13,0.18584853410720825,434,,,,,,,,,,,,,,
13,0.14658474922180176,435,,,,,,,,,,,,,,
13,0.17173539102077484,436,,,,,,,,,,,,,,
13,0.1962904930114746,437,,,,,,,,,,,,,,
13,0.18731427192687988,438,,,,,,,,,,,,,,
13,0.2100052386522293,439,,,,,,,,,,,,,,
13,0.219512939453125,440,,,,,,,,,,,,,,
13,0.2662133574485779,441,,,,,,,,,,,,,,
13,0.17569930851459503,442,,,,,,,,,,,,,,
13,0.2349257618188858,443,,,,,,,,,,,,,,
13,0.253644734621048,444,,,,,,,,,,,,,,
13,0.19611914455890656,445,,,,,,,,,,,,,,
13,0.18371325731277466,446,,,,,,,,,,,,,,
13,0.2738037109375,447,,,,,,,,,,,,,,
13,,447,,,,,,,,,,0.6594203114509583,0.6085216403007507,0.18889598548412323,0.9220051765441895,0.6714946627616882
13,,447,,,,,,0.6252860426902771,0.5928205251693726,0.8913307189941406,0.6398037672042847,,,,,
14,0.18400700390338898,448,,,,,,,,,,,,,,
14,0.22299568355083466,449,,,,,,,,,,,,,,
14,0.1976109743118286,450,,,,,,,,,,,,,,
14,0.2652454376220703,451,,,,,,,,,,,,,,
14,0.19325076043605804,452,,,,,,,,,,,,,,
14,0.22765007615089417,453,,,,,,,,,,,,,,
14,0.21151742339134216,454,,,,,,,,,,,,,,
