epoch,loss,step,test_accuracy,test_balanced_accuracy,test_loss,test_precision,test_recall,train_accuracy,train_balanced_accuracy,train_precision,train_recall
2,0.19227463006973267,123,,,,,,,,,
2,0.21221143007278442,124,,,,,,,,,
2,0.21063685417175293,125,,,,,,,,,
2,0.18210017681121826,126,,,,,,,,,
2,0.17286722362041473,127,,,,,,,,,
2,0.22060811519622803,128,,,,,,,,,
2,0.2627607583999634,129,,,,,,,,,
2,0.18296878039836884,130,,,,,,,,,
2,0.24728019535541534,131,,,,,,,,,
2,0.11537794023752213,132,,,,,,,,,
2,0.28285276889801025,133,,,,,,,,,
2,0.11119925230741501,134,,,,,,,,,
2,0.10749278962612152,135,,,,,,,,,
2,0.07244034856557846,136,,,,,,,,,
2,0.04262497276067734,137,,,,,,,,,
2,,137,,,,,,0.5525397658348083,0.5093347430229187,0.6848967671394348,0.5658263564109802
3,0.5167137384414673,138,,,,,,,,,
3,0.2683766484260559,139,,,,,,,,,
3,0.19570648670196533,140,,,,,,,,,
3,0.18326449394226074,141,,,,,,,,,
3,0.21559584140777588,142,,,,,,,,,
3,0.20209930837154388,143,,,,,,,,,
3,0.27021294832229614,144,,,,,,,,,
3,0.1717516928911209,145,,,,,,,,,
3,0.19173067808151245,146,,,,,,,,,
3,0.2384897768497467,147,,,,,,,,,
3,0.16693972051143646,148,,,,,,,,,
3,0.2822968363761902,149,,,,,,,,,
3,0.21999491751194,150,,,,,,,,,
3,0.22025218605995178,151,,,,,,,,,
3,0.21152575314044952,152,,,,,,,,,
3,0.18619593977928162,153,,,,,,,,,
3,0.19472262263298035,154,,,,,,,,,
3,0.19421114027500153,155,,,,,,,,,
3,0.2030235081911087,156,,,,,,,,,
3,0.24619734287261963,157,,,,,,,,,
3,0.23823608458042145,158,,,,,,,,,
3,0.20321287214756012,159,,,,,,,,,
3,0.1686602085828781,160,,,,,,,,,
3,0.20286397635936737,161,,,,,,,,,
3,0.18543849885463715,162,,,,,,,,,
3,0.20251062512397766,163,,,,,,,,,
3,0.23836268484592438,164,,,,,,,,,
3,0.1750367283821106,165,,,,,,,,,
3,0.22057321667671204,166,,,,,,,,,
3,0.22011494636535645,167,,,,,,,,,
3,0.2030079960823059,168,,,,,,,,,
3,0.18950313329696655,169,,,,,,,,,
3,0.24613788723945618,170,,,,,,,,,
3,0.22869518399238586,171,,,,,,,,,
3,0.18052852153778076,172,,,,,,,,,
3,0.19250576198101044,173,,,,,,,,,
3,0.23772835731506348,174,,,,,,,,,
3,0.20152714848518372,175,,,,,,,,,
3,0.21256804466247559,176,,,,,,,,,
3,0.21337543427944183,177,,,,,,,,,
3,0.24777862429618835,178,,,,,,,,,
3,0.2466154545545578,179,,,,,,,,,
3,0.3297940790653229,180,,,,,,,,,
3,0.4157351851463318,181,,,,,,,,,
3,0.13180974125862122,182,,,,,,,,,
3,,182,,,,,,0.6161302924156189,0.4934977889060974,0.8141812682151794,0.6656789779663086
4,0.21171554923057556,183,,,,,,,,,
4,0.23794063925743103,184,,,,,,,,,
4,0.22893235087394714,185,,,,,,,,,
4,0.23740914463996887,186,,,,,,,,,
4,0.1859058141708374,187,,,,,,,,,
4,0.22033794224262238,188,,,,,,,,,
4,0.20314139127731323,189,,,,,,,,,
4,0.2204929143190384,190,,,,,,,,,
4,0.20305626094341278,191,,,,,,,,,
4,0.1693366914987564,192,,,,,,,,,
4,0.22034600377082825,193,,,,,,,,,
4,0.21161434054374695,194,,,,,,,,,
4,0.24564898014068604,195,,,,,,,,,
4,0.17736557126045227,196,,,,,,,,,
4,0.21975523233413696,197,,,,,,,,,
4,0.177093043923378,198,,,,,,,,,
4,0.1511092483997345,199,,,,,,,,,
4,0.22963374853134155,200,,,,,,,,,
4,0.25546205043792725,201,,,,,,,,,
4,0.2461283653974533,202,,,,,,,,,
4,0.2371799796819687,203,,,,,,,,,
4,0.21277230978012085,204,,,,,,,,,
4,0.17571920156478882,205,,,,,,,,,
4,0.1946178674697876,206,,,,,,,,,
4,0.21996338665485382,207,,,,,,,,,
4,0.21030370891094208,208,,,,,,,,,
4,0.20365431904792786,209,,,,,,,,,
4,0.22955858707427979,210,,,,,,,,,
4,0.21971338987350464,211,,,,,,,,,
4,0.1836339831352234,212,,,,,,,,,
4,0.1912725418806076,213,,,,,,,,,
4,0.19190886616706848,214,,,,,,,,,
4,0.2135506421327591,215,,,,,,,,,
4,0.2044154852628708,216,,,,,,,,,
4,0.14110346138477325,217,,,,,,,,,
4,0.26317837834358215,218,,,,,,,,,
4,0.22866319119930267,219,,,,,,,,,
4,0.20146238803863525,220,,,,,,,,,
4,0.19188599288463593,221,,,,,,,,,
4,0.17434071004390717,222,,,,,,,,,
4,0.37462958693504333,223,,,,,,,,,
4,0.12932546436786652,224,,,,,,,,,
4,0.19394662976264954,225,,,,,,,,,
4,0.36572638154029846,226,,,,,,,,,
4,0.13291805982589722,227,,,,,,,,,
4,,227,,,,,,0.49515315890312195,0.5039493441581726,0.8488788604736328,0.48806148767471313
5,0.27248266339302063,228,,,,,,,,,
5,0.2284720540046692,229,,,,,,,,,
5,0.16818276047706604,230,,,,,,,,,
5,0.22005879878997803,231,,,,,,,,,
5,0.2476503700017929,232,,,,,,,,,
5,0.22024807333946228,233,,,,,,,,,
5,0.1942935734987259,234,,,,,,,,,
5,0.22886109352111816,235,,,,,,,,,
5,0.21170756220817566,236,,,,,,,,,
5,0.21164469420909882,237,,,,,,,,,
5,0.2117825448513031,238,,,,,,,,,
5,0.17722278833389282,239,,,,,,,,,
5,0.21151208877563477,240,,,,,,,,,
5,0.23074930906295776,241,,,,,,,,,
5,0.2203810065984726,242,,,,,,,,,
5,0.2288297712802887,243,,,,,,,,,
5,0.19423091411590576,244,,,,,,,,,
5,0.16856464743614197,245,,,,,,,,,
5,0.18592432141304016,246,,,,,,,,,
5,0.19446714222431183,247,,,,,,,,,
5,0.19432666897773743,248,,,,,,,,,
5,0.22065074741840363,249,,,,,,,,,
5,0.2029247283935547,250,,,,,,,,,
5,0.19416335225105286,251,,,,,,,,,
5,0.1856018304824829,252,,,,,,,,,
5,0.22026383876800537,253,,,,,,,,,
5,0.2026900351047516,254,,,,,,,,,
5,0.21162322163581848,255,,,,,,,,,
5,0.24691660702228546,256,,,,,,,,,
5,0.16751566529273987,257,,,,,,,,,
5,0.22050902247428894,258,,,,,,,,,
5,0.2384483367204666,259,,,,,,,,,
5,0.22490417957305908,260,,,,,,,,,
5,0.237819105386734,261,,,,,,,,,
5,0.22914965450763702,262,,,,,,,,,
5,0.21108867228031158,263,,,,,,,,,
5,0.19433313608169556,264,,,,,,,,,
5,0.21158486604690552,265,,,,,,,,,
5,0.21134765446186066,266,,,,,,,,,
5,0.16090400516986847,267,,,,,,,,,
5,0.13225705921649933,268,,,,,,,,,
5,0.13163261115550995,269,,,,,,,,,
5,0.12943345308303833,270,,,,,,,,,
5,0.12942197918891907,271,,,,,,,,,
5,0.12957677245140076,272,,,,,,,,,
5,0.1259898841381073,273,,,,,,,,,
5,,273,,,,,,0.3237689137458801,0.49701127409935,0.7790080308914185,0.26205912232398987
6,0.20164339244365692,274,,,,,,,,,
6,0.21994540095329285,275,,,,,,,,,
6,0.20232750475406647,276,,,,,,,,,
6,0.18237420916557312,277,,,,,,,,,
6,0.2136315554380417,278,,,,,,,,,
6,0.19436496496200562,279,,,,,,,,,
6,0.14824946224689484,280,,,,,,,,,
6,0.19991755485534668,281,,,,,,,,,
6,0.26537978649139404,282,,,,,,,,,
6,0.24786370992660522,283,,,,,,,,,
6,0.22595363855361938,284,,,,,,,,,
6,0.1882157027721405,285,,,,,,,,,
6,0.2106001377105713,286,,,,,,,,,
6,0.15243147313594818,287,,,,,,,,,
6,0.22732886672019958,288,,,,,,,,,
6,0.20671093463897705,289,,,,,,,,,
6,0.18316468596458435,290,,,,,,,,,
6,0.25025230646133423,291,,,,,,,,,
6,0.21117064356803894,292,,,,,,,,,
6,0.21871739625930786,293,,,,,,,,,
6,0.23967060446739197,294,,,,,,,,,
6,0.24088826775550842,295,,,,,,,,,
6,0.22876909375190735,296,,,,,,,,,
6,0.22012759745121002,297,,,,,,,,,
6,0.19299611449241638,298,,,,,,,,,
6,0.18421077728271484,299,,,,,,,,,
6,0.16564375162124634,300,,,,,,,,,
6,0.21107171475887299,301,,,,,,,,,
6,0.23814047873020172,302,,,,,,,,,
6,0.1747702956199646,303,,,,,,,,,
6,0.21044275164604187,304,,,,,,,,,
6,0.19259534776210785,305,,,,,,,,,
6,0.22943104803562164,306,,,,,,,,,
6,0.2207430601119995,307,,,,,,,,,
6,0.18176652491092682,308,,,,,,,,,
6,0.19152513146400452,309,,,,,,,,,
6,0.2108824998140335,310,,,,,,,,,
6,0.20517605543136597,311,,,,,,,,,
6,0.18884895741939545,312,,,,,,,,,
6,0.25970056653022766,313,,,,,,,,,
6,0.38518255949020386,314,,,,,,,,,
6,0.12527996301651,315,,,,,,,,,
6,0.12816138565540314,316,,,,,,,,,
6,0.29645371437072754,317,,,,,,,,,
6,0.12978732585906982,318,,,,,,,,,
6,0.7035191655158997,319,,,,,,,,,
6,,319,,,,,,0.8631252646446228,0.5015509724617004,0.8631252646446228,0.9996122717857361
7,0.15722578763961792,320,,,,,,,,,
7,0.1931084543466568,321,,,,,,,,,
7,0.2202203869819641,322,,,,,,,,,
7,0.2484840750694275,323,,,,,,,,,
7,0.18415547907352448,324,,,,,,,,,
7,0.2108820527791977,325,,,,,,,,,
7,0.20108290016651154,326,,,,,,,,,
7,0.19317826628684998,327,,,,,,,,,
7,0.22805365920066833,328,,,,,,,,,
7,0.21999946236610413,329,,,,,,,,,
7,0.22892892360687256,330,,,,,,,,,
7,0.20139193534851074,331,,,,,,,,,
7,0.2100645750761032,332,,,,,,,,,
7,0.21963739395141602,333,,,,,,,,,
7,0.21448802947998047,334,,,,,,,,,
7,0.23686958849430084,335,,,,,,,,,
7,0.17234818637371063,336,,,,,,,,,
7,0.23243948817253113,337,,,,,,,,,
7,0.1913871467113495,338,,,,,,,,,
7,0.24596671760082245,339,,,,,,,,,
7,0.22627730667591095,340,,,,,,,,,
7,0.18326985836029053,341,,,,,,,,,
7,0.17832152545452118,342,,,,,,,,,
7,0.22348080575466156,343,,,,,,,,,
7,0.1933298408985138,344,,,,,,,,,
7,0.22609078884124756,345,,,,,,,,,
7,0.21215905249118805,346,,,,,,,,,
7,0.2058999240398407,347,,,,,,,,,
7,0.2167341709136963,348,,,,,,,,,
7,0.2120373398065567,349,,,,,,,,,
7,0.18070213496685028,350,,,,,,,,,
7,0.23900878429412842,351,,,,,,,,,
7,0.18799491226673126,352,,,,,,,,,
7,0.20953869819641113,353,,,,,,,,,
7,0.22038225829601288,354,,,,,,,,,
7,0.1814059615135193,355,,,,,,,,,
7,0.22242531180381775,356,,,,,,,,,
7,0.218896746635437,357,,,,,,,,,
7,0.1901821494102478,358,,,,,,,,,
7,0.19864043593406677,359,,,,,,,,,
7,0.12500640749931335,360,,,,,,,,,
7,0.2864268720149994,361,,,,,,,,,
7,0.13034969568252563,362,,,,,,,,,
7,0.1266283243894577,363,,,,,,,,,
7,0.44286519289016724,364,,,,,,,,,
7,0.2271777242422104,365,,,,,,,,,
7,0.12794463336467743,366,,,,,,,,,
7,,366,,,,,,0.8631252646446228,0.5015509724617004,0.8631252646446228,1.0
8,0.165263831615448,367,,,,,,,,,
8,0.2557954788208008,368,,,,,,,,,
8,0.19338458776474,369,,,,,,,,,
8,0.17535899579524994,370,,,,,,,,,
8,0.22012165188789368,371,,,,,,,,,
8,0.22031383216381073,372,,,,,,,,,
8,0.1845822036266327,373,,,,,,,,,
8,0.20293688774108887,374,,,,,,,,,
8,0.1852918267250061,375,,,,,,,,,
8,0.23774036765098572,376,,,,,,,,,
8,0.23791828751564026,377,,,,,,,,,
8,0.20350567996501923,378,,,,,,,,,
8,0.1934276819229126,379,,,,,,,,,
8,0.19349625706672668,380,,,,,,,,,
8,0.18473252654075623,381,,,,,,,,,
8,0.21151134371757507,382,,,,,,,,,
8,0.22080230712890625,383,,,,,,,,,
8,0.20293954014778137,384,,,,,,,,,
8,0.2290244996547699,385,,,,,,,,,
8,0.25571829080581665,386,,,,,,,,,
8,0.2291179895401001,387,,,,,,,,,
8,0.2468062937259674,388,,,,,,,,,
8,0.21135659515857697,389,,,,,,,,,
8,0.2112121284008026,390,,,,,,,,,
8,0.19348785281181335,391,,,,,,,,,
8,0.17566333711147308,392,,,,,,,,,
8,0.19358818233013153,393,,,,,,,,,
8,0.21125955879688263,394,,,,,,,,,
8,0.24710272252559662,395,,,,,,,,,
8,0.20220248401165009,396,,,,,,,,,
8,0.2381686121225357,397,,,,,,,,,
8,0.18431243300437927,398,,,,,,,,,
8,0.22029192745685577,399,,,,,,,,,
8,0.22458213567733765,400,,,,,,,,,
8,0.22026580572128296,401,,,,,,,,,
8,0.19369789958000183,402,,,,,,,,,
8,0.1482563614845276,403,,,,,,,,,
8,0.2111685574054718,404,,,,,,,,,
8,0.21639709174633026,405,,,,,,,,,
8,0.22931478917598724,406,,,,,,,,,
8,0.12892968952655792,407,,,,,,,,,
8,0.13008561730384827,408,,,,,,,,,
8,0.5183426737785339,409,,,,,,,,,
8,0.12866365909576416,410,,,,,,,,,
8,0.1290496587753296,411,,,,,,,,,
8,0.12877602875232697,412,,,,,,,,,
8,,412,,,,,,0.8631252646446228,0.5044590830802917,0.8631252646446228,1.0
9,0.23021569848060608,413,,,,,,,,,
9,0.2105693221092224,414,,,,,,,,,
9,0.20077398419380188,415,,,,,,,,,
9,0.18291038274765015,416,,,,,,,,,
9,0.19120663404464722,417,,,,,,,,,
9,0.18993902206420898,418,,,,,,,,,
9,0.25051015615463257,419,,,,,,,,,
9,0.19773957133293152,420,,,,,,,,,
9,0.2382577806711197,421,,,,,,,,,
9,0.2220790833234787,422,,,,,,,,,
9,0.22788095474243164,423,,,,,,,,,
9,0.14358572661876678,424,,,,,,,,,
9,0.22369793057441711,425,,,,,,,,,
9,0.21085605025291443,426,,,,,,,,,
9,0.2183673083782196,427,,,,,,,,,
9,0.23971790075302124,428,,,,,,,,,
9,0.17945748567581177,429,,,,,,,,,
9,0.21143712103366852,430,,,,,,,,,
9,0.2502632141113281,431,,,,,,,,,
9,0.18104656040668488,432,,,,,,,,,
9,0.21138951182365417,433,,,,,,,,,
9,0.19128355383872986,434,,,,,,,,,
9,0.27468907833099365,435,,,,,,,,,
9,0.16475661098957062,436,,,,,,,,,
9,0.21994276344776154,437,,,,,,,,,
9,0.21151450276374817,438,,,,,,,,,
9,0.2203824520111084,439,,,,,,,,,
9,0.20247681438922882,440,,,,,,,,,
9,0.17375391721725464,441,,,,,,,,,
9,0.1738259494304657,442,,,,,,,,,
9,0.20244944095611572,443,,,,,,,,,
9,0.21069034934043884,444,,,,,,,,,
9,0.25919365882873535,445,,,,,,,,,
9,0.18276122212409973,446,,,,,,,,,
9,0.19163617491722107,447,,,,,,,,,
9,0.2524564266204834,448,,,,,,,,,
9,0.20102187991142273,449,,,,,,,,,
9,0.19859468936920166,450,,,,,,,,,
9,0.22105519473552704,451,,,,,,,,,
9,0.20048880577087402,452,,,,,,,,,
9,0.12263365834951401,453,,,,,,,,,
9,0.12038154900074005,454,,,,,,,,,
9,0.10554241389036179,455,,,,,,,,,
9,0.08025485277175903,456,,,,,,,,,
9,0.22669407725334167,457,,,,,,,,,
9,0.6301965117454529,458,,,,,,,,,
9,,458,,,,,,0.8631252646446228,0.5019387602806091,0.8631252646446228,1.0
10,0.2478509396314621,459,,,,,,,,,
10,0.18674340844154358,460,,,,,,,,,
10,0.2391708344221115,461,,,,,,,,,
10,0.19325028359889984,462,,,,,,,,,
10,0.24687683582305908,463,,,,,,,,,
10,0.19368284940719604,464,,,,,,,,,
10,0.20247873663902283,465,,,,,,,,,
10,0.20260128378868103,466,,,,,,,,,
10,0.2025008648633957,467,,,,,,,,,
10,0.21147006750106812,468,,,,,,,,,
10,0.2026488333940506,469,,,,,,,,,
10,0.20256023108959198,470,,,,,,,,,
10,0.1850127875804901,471,,,,,,,,,
10,0.2026367485523224,472,,,,,,,,,
10,0.21137219667434692,473,,,,,,,,,
10,0.20257481932640076,474,,,,,,,,,
10,0.23794454336166382,475,,,,,,,,,
10,0.20246011018753052,476,,,,,,,,,
10,0.19380168616771698,477,,,,,,,,,
10,0.1761249303817749,478,,,,,,,,,
10,0.2202608734369278,479,,,,,,,,,
10,0.22010336816310883,480,,,,,,,,,
10,0.2202824354171753,481,,,,,,,,,
10,0.1937067210674286,482,,,,,,,,,
10,0.21126209199428558,483,,,,,,,,,
10,0.22919319570064545,484,,,,,,,,,
10,0.21144995093345642,485,,,,,,,,,
10,0.175857812166214,486,,,,,,,,,
10,0.211340993642807,487,,,,,,,,,
10,0.21129027009010315,488,,,,,,,,,
10,0.19354379177093506,489,,,,,,,,,
10,0.22021663188934326,490,,,,,,,,,
10,0.22025537490844727,491,,,,,,,,,
10,0.22299449145793915,492,,,,,,,,,
10,0.22910402715206146,493,,,,,,,,,
10,0.24328240752220154,494,,,,,,,,,
10,0.22918394207954407,495,,,,,,,,,
10,0.22028684616088867,496,,,,,,,,,
10,0.18456533551216125,497,,,,,,,,,
10,0.19882643222808838,498,,,,,,,,,
10,0.13090255856513977,499,,,,,,,,,
10,0.21152368187904358,500,,,,,,,,,
10,0.13079793751239777,501,,,,,,,,,
10,0.13077571988105774,502,,,,,,,,,
10,,502,,,,,,0.8545948266983032,0.5066363215446472,0.8636757135391235,0.9874400496482849
11,0.19343286752700806,503,,,,,,,,,
11,0.17537729442119598,504,,,,,,,,,
11,0.1843547523021698,505,,,,,,,,,
11,0.2382752150297165,506,,,,,,,,,
11,0.22022193670272827,507,,,,,,,,,
11,0.22927869856357574,508,,,,,,,,,
11,0.25632551312446594,509,,,,,,,,,
11,0.28342729806900024,510,,,,,,,,,
11,0.20225349068641663,511,,,,,,,,,
11,0.21121521294116974,512,,,,,,,,,
11,0.2020462453365326,513,,,,,,,,,
11,0.2021467089653015,514,,,,,,,,,
11,0.19312885403633118,515,,,,,,,,,
11,0.1931096911430359,516,,,,,,,,,
11,0.2021685689687729,517,,,,,,,,,
11,0.21122074127197266,518,,,,,,,,,
11,0.14778079092502594,519,,,,,,,,,
11,0.22028833627700806,520,,,,,,,,,
11,0.24751849472522736,521,,,,,,,,,
11,0.174727201461792,522,,,,,,,,,
11,0.2020755112171173,523,,,,,,,,,
11,0.18361303210258484,524,,,,,,,,,
11,0.17471951246261597,525,,,,,,,,,
11,0.22922161221504211,526,,,,,,,,,
11,0.1928187608718872,527,,,,,,,,,
11,0.17443382740020752,528,,,,,,,,,
11,0.19274351000785828,529,,,,,,,,,
11,0.2109307497739792,530,,,,,,,,,
11,0.2479631006717682,531,,,,,,,,,
11,0.23872624337673187,532,,,,,,,,,
11,0.1924704611301422,533,,,,,,,,,
11,0.22028061747550964,534,,,,,,,,,
11,0.21090784668922424,535,,,,,,,,,
11,0.21064631640911102,536,,,,,,,,,
11,0.19236353039741516,537,,,,,,,,,
11,0.2016107439994812,538,,,,,,,,,
11,0.20134690403938293,539,,,,,,,,,
11,0.22034569084644318,540,,,,,,,,,
11,0.20104528963565826,541,,,,,,,,,
11,0.24855634570121765,542,,,,,,,,,
11,0.12476897239685059,543,,,,,,,,,
11,0.2790807783603668,544,,,,,,,,,
11,0.12162692844867706,545,,,,,,,,,
11,0.4007757604122162,546,,,,,,,,,
11,0.24727065861225128,547,,,,,,,,,
11,,547,,,,,,0.8607987761497498,0.5001866221427917,0.8627851009368896,0.9972712993621826
12,0.21997606754302979,548,,,,,,,,,
12,0.23905572295188904,549,,,,,,,,,
12,0.19112615287303925,550,,,,,,,,,
12,0.2208251655101776,551,,,,,,,,,
12,0.20004819333553314,552,,,,,,,,,
12,0.22181913256645203,553,,,,,,,,,
12,0.2298714965581894,554,,,,,,,,,
12,0.18128088116645813,555,,,,,,,,,
12,0.1629384309053421,556,,,,,,,,,
12,0.18119007349014282,557,,,,,,,,,
12,0.21056941151618958,558,,,,,,,,,
12,0.20268628001213074,559,,,,,,,,,
12,0.19084303081035614,560,,,,,,,,,
12,0.2106730043888092,561,,,,,,,,,
12,0.16864250600337982,562,,,,,,,,,
12,0.24981310963630676,563,,,,,,,,,
12,0.2301381528377533,564,,,,,,,,,
12,0.28038376569747925,565,,,,,,,,,
12,0.1812441200017929,566,,,,,,,,,
12,0.2247203141450882,567,,,,,,,,,
12,0.21863263845443726,568,,,,,,,,,
12,0.23983898758888245,569,,,,,,,,,
12,0.20010174810886383,570,,,,,,,,,
12,0.18175403773784637,571,,,,,,,,,
12,0.23931223154067993,572,,,,,,,,,
12,0.1722717136144638,573,,,,,,,,,
12,0.16337107121944427,574,,,,,,,,,
12,0.23862022161483765,575,,,,,,,,,
12,0.2304173707962036,576,,,,,,,,,
12,0.23074845969676971,577,,,,,,,,,
12,0.21038970351219177,578,,,,,,,,,
12,0.20066100358963013,579,,,,,,,,,
12,0.1822812259197235,580,,,,,,,,,
12,0.2011522650718689,581,,,,,,,,,
12,0.17468169331550598,582,,,,,,,,,
12,0.18694376945495605,583,,,,,,,,,
12,0.21144501864910126,584,,,,,,,,,
12,0.19157814979553223,585,,,,,,,,,
12,0.25905871391296387,586,,,,,,,,,
12,0.1816888302564621,587,,,,,,,,,
12,0.30983424186706543,588,,,,,,,,,
12,0.1239565908908844,589,,,,,,,,,
12,0.24746927618980408,590,,,,,,,,,
12,0.12487294524908066,591,,,,,,,,,
12,0.12381701171398163,592,,,,,,,,,
12,0.35729914903640747,593,,,,,,,,,
12,,593,,,,,,0.8631252646446228,0.5005816221237183,0.8631252646446228,1.0
13,,594,0.8046301603317261,0.5,0.2448081523180008,0.8046301603317261,1.0,,,,
