epoch,loss,step,test_accuracy,test_balanced_accuracy,test_loss,test_precision,test_recall,train_accuracy,train_balanced_accuracy,train_precision,train_recall,val_accuracy,val_balanced_accuracy,val_loss,val_precision,val_recall
1,0.19956734776496887,49,,,,,,,,,,,,,,
1,0.19929055869579315,50,,,,,,,,,,,,,,
1,0.17996276915073395,51,,,,,,,,,,,,,,
1,0.22875258326530457,52,,,,,,,,,,,,,,
1,0.189543217420578,53,,,,,,,,,,,,,,
1,0.22450785338878632,54,,,,,,,,,,,,,,
1,0.12116515636444092,55,,,,,,,,,,,,,,
1,0.43226158618927,56,,,,,,,,,,,,,,
1,0.12094973027706146,57,,,,,,,,,,,,,,
1,0.12150006741285324,58,,,,,,,,,,,,,,
1,0.27783605456352234,59,,,,,,,,,,,,,,
1,,59,,,,,,,,,,0.80078125,0.5,0.24644961953163147,0.80078125,1.0
1,,59,,,,,,0.8852978348731995,0.5082382559776306,0.8852978348731995,1.0,,,,,
2,0.17010417580604553,60,,,,,,,,,,,,,,
2,0.25808775424957275,61,,,,,,,,,,,,,,
2,0.1994674801826477,62,,,,,,,,,,,,,,
2,0.20934104919433594,63,,,,,,,,,,,,,,
2,0.18969273567199707,64,,,,,,,,,,,,,,
2,0.2192002832889557,65,,,,,,,,,,,,,,
2,0.16006410121917725,66,,,,,,,,,,,,,,
2,0.1798250526189804,67,,,,,,,,,,,,,,
2,0.16950653493404388,68,,,,,,,,,,,,,,
2,0.2285490781068802,69,,,,,,,,,,,,,,
2,0.1895214319229126,70,,,,,,,,,,,,,,
2,0.20941461622714996,71,,,,,,,,,,,,,,
2,0.17907987534999847,72,,,,,,,,,,,,,,
2,0.23869004845619202,73,,,,,,,,,,,,,,
2,0.1788545548915863,74,,,,,,,,,,,,,,
2,0.21959200501441956,75,,,,,,,,,,,,,,
2,0.2093426138162613,76,,,,,,,,,,,,,,
2,0.18810826539993286,77,,,,,,,,,,,,,,
2,0.1680196076631546,78,,,,,,,,,,,,,,
2,0.18840810656547546,79,,,,,,,,,,,,,,
2,0.15576162934303284,80,,,,,,,,,,,,,,
2,0.17540208995342255,81,,,,,,,,,,,,,,
2,0.1760241538286209,82,,,,,,,,,,,,,,
2,0.18581536412239075,83,,,,,,,,,,,,,,
2,0.08116269111633301,84,,,,,,,,,,,,,,
2,0.07714477926492691,85,,,,,,,,,,,,,,
2,0.061584196984767914,86,,,,,,,,,,,,,,
2,0.014261090196669102,87,,,,,,,,,,,,,,
2,0.43880248069763184,88,,,,,,,,,,,,,,
2,0.7378912568092346,89,,,,,,,,,,,,,,
2,,89,,,,,,,,,,0.80078125,0.5,0.4491991102695465,0.80078125,1.0
2,,89,,,,,,0.8845177888870239,0.5082487463951111,0.8845177888870239,1.0,,,,,
3,0.26194411516189575,90,,,,,,,,,,,,,,
3,0.13597221672534943,91,,,,,,,,,,,,,,
3,0.2169119417667389,92,,,,,,,,,,,,,,
3,0.20914201438426971,93,,,,,,,,,,,,,,
3,0.2233654409646988,94,,,,,,,,,,,,,,
3,0.15673047304153442,95,,,,,,,,,,,,,,
3,0.20906363427639008,96,,,,,,,,,,,,,,
3,0.1893576681613922,97,,,,,,,,,,,,,,
3,0.18883287906646729,98,,,,,,,,,,,,,,
3,0.16936065256595612,99,,,,,,,,,,,,,,
3,0.21934865415096283,100,,,,,,,,,,,,,,
3,0.2194770872592926,101,,,,,,,,,,,,,,
3,0.20897065103054047,102,,,,,,,,,,,,,,
3,0.20942778885364532,103,,,,,,,,,,,,,,
3,0.18910656869411469,104,,,,,,,,,,,,,,
3,0.18918932974338531,105,,,,,,,,,,,,,,
3,0.18946239352226257,106,,,,,,,,,,,,,,
3,0.1794075220823288,107,,,,,,,,,,,,,,
3,0.20911383628845215,108,,,,,,,,,,,,,,
3,0.1892314851284027,109,,,,,,,,,,,,,,
3,0.15889090299606323,110,,,,,,,,,,,,,,
3,0.1890096217393875,111,,,,,,,,,,,,,,
3,0.1887691766023636,112,,,,,,,,,,,,,,
3,0.15701642632484436,113,,,,,,,,,,,,,,
3,0.2138335257768631,114,,,,,,,,,,,,,,
3,0.2863210141658783,115,,,,,,,,,,,,,,
3,0.2273709625005722,116,,,,,,,,,,,,,,
3,0.11326206475496292,117,,,,,,,,,,,,,,
3,0.11458748579025269,118,,,,,,,,,,,,,,
3,0.18104524910449982,119,,,,,,,,,,,,,,
3,,119,,,,,,,,,,0.78125,0.5,0.26658111810684204,0.78125,1.0
3,,119,,,,,,0.8855878710746765,0.501896321773529,0.8855878710746765,1.0,,,,,
4,0.2425634115934372,120,,,,,,,,,,,,,,
4,0.1984390765428543,121,,,,,,,,,,,,,,
4,0.16417670249938965,122,,,,,,,,,,,,,,
4,0.21236400306224823,123,,,,,,,,,,,,,,
4,0.19286403059959412,124,,,,,,,,,,,,,,
4,0.19478493928909302,125,,,,,,,,,,,,,,
4,0.19733822345733643,126,,,,,,,,,,,,,,
4,0.19664469361305237,127,,,,,,,,,,,,,,
4,0.10782279819250107,128,,,,,,,,,,,,,,
4,0.17290672659873962,129,,,,,,,,,,,,,,
4,0.1758280247449875,130,,,,,,,,,,,,,,
4,0.18699736893177032,131,,,,,,,,,,,,,,
4,0.22802750766277313,132,,,,,,,,,,,,,,
4,0.18473222851753235,133,,,,,,,,,,,,,,
4,0.1845351755619049,134,,,,,,,,,,,,,,
4,0.16191808879375458,135,,,,,,,,,,,,,,
4,0.2847624719142914,136,,,,,,,,,,,,,,
4,0.18657834827899933,137,,,,,,,,,,,,,,
4,0.20882278680801392,138,,,,,,,,,,,,,,
4,0.19915324449539185,139,,,,,,,,,,,,,,
4,0.199305459856987,140,,,,,,,,,,,,,,
4,0.1779399812221527,141,,,,,,,,,,,,,,
4,0.22070832550525665,142,,,,,,,,,,,,,,
4,0.1564391553401947,143,,,,,,,,,,,,,,
4,0.1153835654258728,144,,,,,,,,,,,,,,
4,0.11168551445007324,145,,,,,,,,,,,,,,
4,0.09419713914394379,146,,,,,,,,,,,,,,
4,0.2740451991558075,147,,,,,,,,,,,,,,
4,0.07649293541908264,148,,,,,,,,,,,,,,
4,0.06918365508317947,149,,,,,,,,,,,,,,
4,,149,,,,,,,,,,0.7578125,0.5,0.3841569423675537,0.7578125,1.0
4,,149,,,,,,0.8847371935844421,0.5120329260826111,0.8847371935844421,1.0,,,,,
5,0.2125052660703659,150,,,,,,,,,,,,,,
5,0.2888401746749878,151,,,,,,,,,,,,,,
5,0.20054343342781067,152,,,,,,,,,,,,,,
5,0.14926248788833618,153,,,,,,,,,,,,,,
5,0.21397025883197784,154,,,,,,,,,,,,,,
5,0.17666436731815338,155,,,,,,,,,,,,,,
5,0.2068881392478943,156,,,,,,,,,,,,,,
5,0.19015295803546906,157,,,,,,,,,,,,,,
5,0.2304076850414276,158,,,,,,,,,,,,,,
5,0.14548900723457336,159,,,,,,,,,,,,,,
5,0.17756672203540802,160,,,,,,,,,,,,,,
5,0.2297745794057846,161,,,,,,,,,,,,,,
5,0.21967282891273499,162,,,,,,,,,,,,,,
5,0.2091309130191803,163,,,,,,,,,,,,,,
5,0.19968077540397644,164,,,,,,,,,,,,,,
5,0.15740618109703064,165,,,,,,,,,,,,,,
5,0.15785416960716248,166,,,,,,,,,,,,,,
5,0.1576751470565796,167,,,,,,,,,,,,,,
5,0.13664676249027252,168,,,,,,,,,,,,,,
5,0.16752837598323822,169,,,,,,,,,,,,,,
5,0.19954437017440796,170,,,,,,,,,,,,,,
5,0.2610909342765808,171,,,,,,,,,,,,,,
5,0.21971961855888367,172,,,,,,,,,,,,,,
5,0.19819340109825134,173,,,,,,,,,,,,,,
5,0.2384905219078064,174,,,,,,,,,,,,,,
5,0.1161242201924324,175,,,,,,,,,,,,,,
5,0.11550762504339218,176,,,,,,,,,,,,,,
5,0.2113591879606247,177,,,,,,,,,,,,,,
5,0.11554834246635437,178,,,,,,,,,,,,,,
5,0.17632417380809784,179,,,,,,,,,,,,,,
5,,179,,,,,,,,,,0.7734375,0.5,0.27051737904548645,0.7734375,1.0
5,,179,,,,,,0.8842239379882812,0.5022264719009399,0.8842239379882812,1.0,,,,,
6,0.15376314520835876,180,,,,,,,,,,,,,,
6,0.18828198313713074,181,,,,,,,,,,,,,,
6,0.23259709775447845,182,,,,,,,,,,,,,,
6,0.22062474489212036,183,,,,,,,,,,,,,,
6,0.22083595395088196,184,,,,,,,,,,,,,,
6,0.15403369069099426,185,,,,,,,,,,,,,,
6,0.15447726845741272,186,,,,,,,,,,,,,,
6,0.18763794004917145,187,,,,,,,,,,,,,,
6,0.17604973912239075,188,,,,,,,,,,,,,,
6,0.24248602986335754,189,,,,,,,,,,,,,,
6,0.14312604069709778,190,,,,,,,,,,,,,,
6,0.22045287489891052,191,,,,,,,,,,,,,,
6,0.2208315134048462,192,,,,,,,,,,,,,,
6,0.16391941905021667,193,,,,,,,,,,,,,,
6,0.22003641724586487,194,,,,,,,,,,,,,,
6,0.16426222026348114,195,,,,,,,,,,,,,,
6,0.1536635309457779,196,,,,,,,,,,,,,,
6,0.27508118748664856,197,,,,,,,,,,,,,,
6,0.14253175258636475,198,,,,,,,,,,,,,,
6,0.1639426052570343,199,,,,,,,,,,,,,,
6,0.16481804847717285,200,,,,,,,,,,,,,,
6,0.2415701150894165,201,,,,,,,,,,,,,,
6,0.19838422536849976,202,,,,,,,,,,,,,,
6,0.14128635823726654,203,,,,,,,,,,,,,,
6,0.31180939078330994,204,,,,,,,,,,,,,,
6,0.10835094749927521,205,,,,,,,,,,,,,,
6,0.11101460456848145,206,,,,,,,,,,,,,,
6,0.2932593524456024,207,,,,,,,,,,,,,,
6,0.1066163033246994,208,,,,,,,,,,,,,,
6,0.10779312998056412,209,,,,,,,,,,,,,,
6,,209,,,,,,,,,,0.7734375,0.5,0.2746204733848572,0.7734375,1.0
6,,209,,,,,,0.8866963982582092,0.5050923228263855,0.8866963982582092,1.0,,,,,
7,0.16462863981723785,210,,,,,,,,,,,,,,
7,0.22060713171958923,211,,,,,,,,,,,,,,
7,0.16371241211891174,212,,,,,,,,,,,,,,
7,0.20924919843673706,213,,,,,,,,,,,,,,
7,0.17571613192558289,214,,,,,,,,,,,,,,
7,0.2084653079509735,215,,,,,,,,,,,,,,
7,0.1500847041606903,216,,,,,,,,,,,,,,
7,0.18733616173267365,217,,,,,,,,,,,,,,
7,0.21125054359436035,218,,,,,,,,,,,,,,
7,0.22168467938899994,219,,,,,,,,,,,,,,
7,0.1490561068058014,220,,,,,,,,,,,,,,
7,0.16421596705913544,221,,,,,,,,,,,,,,
7,0.1976889818906784,222,,,,,,,,,,,,,,
7,0.18682117760181427,223,,,,,,,,,,,,,,
7,0.2213601917028427,224,,,,,,,,,,,,,,
7,0.151360422372818,225,,,,,,,,,,,,,,
7,0.21328720450401306,226,,,,,,,,,,,,,,
7,0.20981183648109436,227,,,,,,,,,,,,,,
7,0.15980282425880432,228,,,,,,,,,,,,,,
7,0.1739312708377838,229,,,,,,,,,,,,,,
7,0.20037515461444855,230,,,,,,,,,,,,,,
7,0.24638991057872772,231,,,,,,,,,,,,,,
7,0.22237379848957062,232,,,,,,,,,,,,,,
7,0.18491581082344055,233,,,,,,,,,,,,,,
7,0.10322275012731552,234,,,,,,,,,,,,,,
7,0.17478615045547485,235,,,,,,,,,,,,,,
7,0.09818726032972336,236,,,,,,,,,,,,,,
7,0.10275005549192429,237,,,,,,,,,,,,,,
7,0.2481214553117752,238,,,,,,,,,,,,,,
7,0.1001550480723381,239,,,,,,,,,,,,,,
7,,239,,,,,,,,,,0.78125,0.5,0.2778409719467163,0.78125,1.0
7,,239,,,,,,0.8860759735107422,0.5091772079467773,0.8860759735107422,1.0,,,,,
8,0.17362436652183533,240,,,,,,,,,,,,,,
8,0.18280808627605438,241,,,,,,,,,,,,,,
8,0.2008863389492035,242,,,,,,,,,,,,,,
8,0.2108084261417389,243,,,,,,,,,,,,,,
8,0.18342553079128265,244,,,,,,,,,,,,,,
8,0.17467182874679565,245,,,,,,,,,,,,,,
8,0.22222870588302612,246,,,,,,,,,,,,,,
8,0.2337142676115036,247,,,,,,,,,,,,,,
8,0.1868392676115036,248,,,,,,,,,,,,,,
8,0.18362683057785034,249,,,,,,,,,,,,,,
8,0.18757471442222595,250,,,,,,,,,,,,,,
8,0.20109809935092926,251,,,,,,,,,,,,,,
8,0.235397070646286,252,,,,,,,,,,,,,,
8,0.17558406293392181,253,,,,,,,,,,,,,,
8,0.18546463549137115,254,,,,,,,,,,,,,,
8,0.16907668113708496,255,,,,,,,,,,,,,,
8,0.1350531429052353,256,,,,,,,,,,,,,,
8,0.17309294641017914,257,,,,,,,,,,,,,,
8,0.1453692466020584,258,,,,,,,,,,,,,,
8,0.17114585638046265,259,,,,,,,,,,,,,,
8,0.18487432599067688,260,,,,,,,,,,,,,,
8,0.21849435567855835,261,,,,,,,,,,,,,,
8,0.23336687684059143,262,,,,,,,,,,,,,,
8,0.21016335487365723,263,,,,,,,,,,,,,,
8,0.09598590433597565,264,,,,,,,,,,,,,,
8,0.0913136899471283,265,,,,,,,,,,,,,,
8,0.26391667127609253,266,,,,,,,,,,,,,,
8,0.07906751334667206,267,,,,,,,,,,,,,,
8,0.30512091517448425,268,,,,,,,,,,,,,,
8,0.17671915888786316,269,,,,,,,,,,,,,,
8,,269,,,,,,,,,,0.796875,0.5,0.2714034914970398,0.796875,1.0
8,,269,,,,,,0.8852978348731995,0.5072876811027527,0.8852978348731995,1.0,,,,,
9,0.1465592086315155,270,,,,,,,,,,,,,,
9,0.20180198550224304,271,,,,,,,,,,,,,,
9,0.18379592895507812,272,,,,,,,,,,,,,,
9,0.17036955058574677,273,,,,,,,,,,,,,,
9,0.19282996654510498,274,,,,,,,,,,,,,,
9,0.19919860363006592,275,,,,,,,,,,,,,,
9,0.25950589776039124,276,,,,,,,,,,,,,,
9,0.1989418864250183,277,,,,,,,,,,,,,,
9,0.17129194736480713,278,,,,,,,,,,,,,,
9,0.19871997833251953,279,,,,,,,,,,,,,,
9,0.18545770645141602,280,,,,,,,,,,,,,,
9,0.2097141146659851,281,,,,,,,,,,,,,,
9,0.15794530510902405,282,,,,,,,,,,,,,,
9,0.25381362438201904,283,,,,,,,,,,,,,,
9,0.18536478281021118,284,,,,,,,,,,,,,,
9,0.19604797661304474,285,,,,,,,,,,,,,,
9,0.19771385192871094,286,,,,,,,,,,,,,,
9,0.18833529949188232,287,,,,,,,,,,,,,,
9,0.1624550223350525,288,,,,,,,,,,,,,,
9,0.23604001104831696,289,,,,,,,,,,,,,,
9,0.1900608241558075,290,,,,,,,,,,,,,,
9,0.18522559106349945,291,,,,,,,,,,,,,,
9,0.14839871227741241,292,,,,,,,,,,,,,,
9,0.1813090443611145,293,,,,,,,,,,,,,,
9,0.09615231305360794,294,,,,,,,,,,,,,,
9,0.09708379954099655,295,,,,,,,,,,,,,,
9,0.0985257551074028,296,,,,,,,,,,,,,,
9,0.21519729495048523,297,,,,,,,,,,,,,,
9,0.09205495566129684,298,,,,,,,,,,,,,,
9,0.2462710440158844,299,,,,,,,,,,,,,,
9,,299,,,,,,,,,,0.7890625,0.5,0.27411699295043945,0.7890625,1.0
9,,299,,,,,,0.8851010203361511,0.5094696879386902,0.8851010203361511,1.0,,,,,
10,0.22540947794914246,300,,,,,,,,,,,,,,
10,0.19595202803611755,301,,,,,,,,,,,,,,
10,0.251041442155838,302,,,,,,,,,,,,,,
10,0.14362657070159912,303,,,,,,,,,,,,,,
10,0.14539127051830292,304,,,,,,,,,,,,,,
10,0.26399192214012146,305,,,,,,,,,,,,,,
10,0.21144795417785645,306,,,,,,,,,,,,,,
10,0.1815238744020462,307,,,,,,,,,,,,,,
10,0.21279844641685486,308,,,,,,,,,,,,,,
10,0.14342385530471802,309,,,,,,,,,,,,,,
10,0.16104789078235626,310,,,,,,,,,,,,,,
10,0.17378978431224823,311,,,,,,,,,,,,,,
10,0.1816442608833313,312,,,,,,,,,,,,,,
10,0.22253809869289398,313,,,,,,,,,,,,,,
10,0.1730550080537796,314,,,,,,,,,,,,,,
10,0.19940204918384552,315,,,,,,,,,,,,,,
10,0.1592077761888504,316,,,,,,,,,,,,,,
10,0.20237359404563904,317,,,,,,,,,,,,,,
10,0.14737993478775024,318,,,,,,,,,,,,,,
10,0.1734364628791809,319,,,,,,,,,,,,,,
10,0.21377919614315033,320,,,,,,,,,,,,,,
10,0.18270254135131836,321,,,,,,,,,,,,,,
10,0.14407020807266235,322,,,,,,,,,,,,,,
10,0.18240275979042053,323,,,,,,,,,,,,,,
10,0.09178487211465836,324,,,,,,,,,,,,,,
10,0.2805326282978058,325,,,,,,,,,,,,,,
10,0.1741531640291214,326,,,,,,,,,,,,,,
10,0.2055027335882187,327,,,,,,,,,,,,,,
10,0.3010457456111908,328,,,,,,,,,,,,,,
10,0.09668798744678497,329,,,,,,,,,,,,,,
10,,329,,,,,,,,,,0.78125,0.5,0.283761203289032,0.78125,1.0
10,,329,,,,,,0.8871989846229553,0.5031685829162598,0.8871989846229553,1.0,,,,,
11,,330,0.8134920597076416,0.5009920597076416,0.8497478365898132,0.8134920597076416,1.0,,,,,,,,,
