epoch,loss,step,train_accuracy,train_balanced_accuracy,train_precision,train_recall,val_accuracy,val_balanced_accuracy,val_loss,val_precision,val_recall
4,0.1974279135465622,132,,,,,,,,,
4,0.1977812945842743,133,,,,,,,,,
4,0.2151230275630951,134,,,,,,,,,
4,0.1976335048675537,135,,,,,,,,,
4,0.23639889061450958,136,,,,,,,,,
4,0.21392416954040527,137,,,,,,,,,
4,0.19159258902072906,138,,,,,,,,,
4,0.17748241126537323,139,,,,,,,,,
4,,139,,,,,0.8663967847824097,0.536787211894989,0.17446942627429962,0.9117763042449951,0.9480683207511902
4,,139,0.8350269198417664,0.5010178089141846,0.8471065163612366,0.9822224378585815,,,,,
5,0.23458358645439148,140,,,,,,,,,
5,0.178566113114357,141,,,,,,,,,
5,0.30797845125198364,142,,,,,,,,,
5,0.2036307156085968,143,,,,,,,,,
5,0.16763657331466675,144,,,,,,,,,
5,0.2641717791557312,145,,,,,,,,,
5,0.21478134393692017,146,,,,,,,,,
5,0.19563350081443787,147,,,,,,,,,
5,0.22329647839069366,148,,,,,,,,,
5,0.2895103693008423,149,,,,,,,,,
5,0.2394731491804123,150,,,,,,,,,
5,0.2223673015832901,151,,,,,,,,,
5,0.20542535185813904,152,,,,,,,,,
5,0.18703077733516693,153,,,,,,,,,
5,0.18825414776802063,154,,,,,,,,,
5,0.2103014439344406,155,,,,,,,,,
5,0.188547283411026,156,,,,,,,,,
5,0.21398961544036865,157,,,,,,,,,
5,0.17851626873016357,158,,,,,,,,,
5,0.21558888256549835,159,,,,,,,,,
5,0.18998169898986816,160,,,,,,,,,
5,0.1687881052494049,161,,,,,,,,,
5,0.20161575078964233,162,,,,,,,,,
5,0.23708829283714294,163,,,,,,,,,
5,0.22939877212047577,164,,,,,,,,,
5,0.19942772388458252,165,,,,,,,,,
5,0.19450564682483673,166,,,,,,,,,
5,0.21971331536769867,167,,,,,,,,,
5,,167,,,,,0.9076305031776428,0.5702811479568481,0.17339292168617249,0.9076305031776428,1.0
5,,167,0.8182897567749023,0.5155506134033203,0.8580965399742126,0.9451956748962402,,,,,
6,0.17754782736301422,168,,,,,,,,,
6,0.1860743910074234,169,,,,,,,,,
6,0.2511838674545288,170,,,,,,,,,
6,0.26475366950035095,171,,,,,,,,,
6,0.18668362498283386,172,,,,,,,,,
6,0.22544726729393005,173,,,,,,,,,
6,0.24423977732658386,174,,,,,,,,,
6,0.18580958247184753,175,,,,,,,,,
6,0.23717764019966125,176,,,,,,,,,
6,0.19469770789146423,177,,,,,,,,,
6,0.2148888260126114,178,,,,,,,,,
6,0.25199639797210693,179,,,,,,,,,
6,0.26285475492477417,180,,,,,,,,,
6,0.19000601768493652,181,,,,,,,,,
6,0.16964757442474365,182,,,,,,,,,
6,0.18661925196647644,183,,,,,,,,,
6,0.24995464086532593,184,,,,,,,,,
6,0.1921921968460083,185,,,,,,,,,
6,0.182630717754364,186,,,,,,,,,
6,0.2156631350517273,187,,,,,,,,,
6,0.2535627782344818,188,,,,,,,,,
6,0.2280472218990326,189,,,,,,,,,
6,0.2208593189716339,190,,,,,,,,,
6,0.19161498546600342,191,,,,,,,,,
6,0.20348906517028809,192,,,,,,,,,
6,0.2482866793870926,193,,,,,,,,,
6,0.22933481633663177,194,,,,,,,,,
6,0.22645539045333862,195,,,,,,,,,
6,,195,,,,,0.9149797558784485,0.5,0.17725573480129242,0.9149797558784485,1.0
6,,195,0.8419797420501709,0.4968605041503906,0.8490233421325684,0.9902516007423401,,,,,
7,0.2174801230430603,196,,,,,,,,,
7,0.25473031401634216,197,,,,,,,,,
7,0.2206016331911087,198,,,,,,,,,
7,0.21170563995838165,199,,,,,,,,,
7,0.21659857034683228,200,,,,,,,,,
7,0.2261810153722763,201,,,,,,,,,
7,0.22887104749679565,202,,,,,,,,,
7,0.2399376630783081,203,,,,,,,,,
7,0.21004824340343475,204,,,,,,,,,
7,0.19799716770648956,205,,,,,,,,,
7,0.1922619640827179,206,,,,,,,,,
7,0.20979082584381104,207,,,,,,,,,
7,0.1927661895751953,208,,,,,,,,,
7,0.20893368124961853,209,,,,,,,,,
7,0.22843441367149353,210,,,,,,,,,
7,0.22072121500968933,211,,,,,,,,,
7,0.2180466651916504,212,,,,,,,,,
7,0.20018571615219116,213,,,,,,,,,
7,0.24561604857444763,214,,,,,,,,,
7,0.19074246287345886,215,,,,,,,,,
7,0.23040738701820374,216,,,,,,,,,
7,0.23569843173027039,217,,,,,,,,,
7,0.20886704325675964,218,,,,,,,,,
7,0.18140611052513123,219,,,,,,,,,
7,0.2324797362089157,220,,,,,,,,,
7,0.19096240401268005,221,,,,,,,,,
7,0.17540906369686127,222,,,,,,,,,
7,0.2171681672334671,223,,,,,,,,,
7,,223,,,,,0.9156626462936401,0.5702811479568481,0.17597050964832306,0.9156626462936401,1.0
7,,223,0.8500000238418579,0.5,0.8500000238418579,1.0,,,,,
8,0.21902085840702057,224,,,,,,,,,
8,0.22005435824394226,225,,,,,,,,,
8,0.2740986943244934,226,,,,,,,,,
8,0.1729705035686493,227,,,,,,,,,
8,0.22798703610897064,228,,,,,,,,,
8,0.1806851625442505,229,,,,,,,,,
8,0.18968990445137024,230,,,,,,,,,
8,0.20962584018707275,231,,,,,,,,,
8,0.18011406064033508,232,,,,,,,,,
8,0.23673072457313538,233,,,,,,,,,
8,0.18883726000785828,234,,,,,,,,,
8,0.23208177089691162,235,,,,,,,,,
8,0.21775522828102112,236,,,,,,,,,
8,0.18253035843372345,237,,,,,,,,,
8,0.23814596235752106,238,,,,,,,,,
8,0.22814689576625824,239,,,,,,,,,
8,0.220979243516922,240,,,,,,,,,
8,0.2218497395515442,241,,,,,,,,,
8,0.20083090662956238,242,,,,,,,,,
8,0.2658819556236267,243,,,,,,,,,
8,0.24480471014976501,244,,,,,,,,,
8,0.21681389212608337,245,,,,,,,,,
8,0.200489342212677,246,,,,,,,,,
8,0.22783708572387695,247,,,,,,,,,
8,0.24577786028385162,248,,,,,,,,,
8,0.17663778364658356,249,,,,,,,,,
8,0.1544177383184433,250,,,,,,,,,
8,0.3170168399810791,251,,,,,,,,,
8,,251,,,,,0.9186992049217224,0.5731707215309143,0.17384108901023865,0.9186992049217224,1.0
8,,251,0.8468842506408691,0.5,0.8468842506408691,1.0,,,,,
9,0.19202879071235657,252,,,,,,,,,
9,0.1902463138103485,253,,,,,,,,,
9,0.19754718244075775,254,,,,,,,,,
9,0.22793518006801605,255,,,,,,,,,
9,0.17970041930675507,256,,,,,,,,,
9,0.22585076093673706,257,,,,,,,,,
9,0.17171666026115417,258,,,,,,,,,
9,0.18952974677085876,259,,,,,,,,,
9,0.20941388607025146,260,,,,,,,,,
9,0.28296801447868347,261,,,,,,,,,
9,0.2261413335800171,262,,,,,,,,,
9,0.23769015073776245,263,,,,,,,,,
9,0.21689803898334503,264,,,,,,,,,
9,0.21805228292942047,265,,,,,,,,,
9,0.201091930270195,266,,,,,,,,,
9,0.20020416378974915,267,,,,,,,,,
9,0.25599217414855957,268,,,,,,,,,
9,0.2258315086364746,269,,,,,,,,,
9,0.20128412544727325,270,,,,,,,,,
9,0.21780627965927124,271,,,,,,,,,
9,0.20833539962768555,272,,,,,,,,,
9,0.17990373075008392,273,,,,,,,,,
9,0.17109893262386322,274,,,,,,,,,
9,0.2269115447998047,275,,,,,,,,,
9,0.22857758402824402,276,,,,,,,,,
9,0.2745628356933594,277,,,,,,,,,
9,0.2056092917919159,278,,,,,,,,,
9,0.25316867232322693,279,,,,,,,,,
9,,279,,,,,0.9153226017951965,0.5,0.17575547099113464,0.9153226017951965,1.0
9,,279,0.8512544631958008,0.49964600801467896,0.8517570495605469,0.9992920160293579,,,,,
10,0.19794663786888123,280,,,,,,,,,
10,0.20055323839187622,281,,,,,,,,,
10,0.22629882395267487,282,,,,,,,,,
10,0.217453733086586,283,,,,,,,,,
10,0.1991710364818573,284,,,,,,,,,
10,0.2104979306459427,285,,,,,,,,,
10,0.21785858273506165,286,,,,,,,,,
10,0.2484523206949234,287,,,,,,,,,
10,0.23740828037261963,288,,,,,,,,,
10,0.18102949857711792,289,,,,,,,,,
10,0.20640981197357178,290,,,,,,,,,
10,0.23687243461608887,291,,,,,,,,,
10,0.1917368769645691,292,,,,,,,,,
10,0.18891391158103943,293,,,,,,,,,
10,0.21887099742889404,294,,,,,,,,,
10,0.22706754505634308,295,,,,,,,,,
10,0.2648029923439026,296,,,,,,,,,
10,0.2356157898902893,297,,,,,,,,,
10,0.16183608770370483,298,,,,,,,,,
10,0.19671493768692017,299,,,,,,,,,
10,0.1885773241519928,300,,,,,,,,,
10,0.17909957468509674,301,,,,,,,,,
10,0.23699605464935303,302,,,,,,,,,
10,0.23238712549209595,303,,,,,,,,,
10,0.20996533334255219,304,,,,,,,,,
10,0.18558616936206818,305,,,,,,,,,
10,0.1839427947998047,306,,,,,,,,,
10,0.2790297567844391,307,,,,,,,,,
10,,307,,,,,0.9156626462936401,0.5,0.17512832581996918,0.9156626462936401,1.0
10,,307,0.8522255420684814,0.5,0.8522255420684814,1.0,,,,,
11,0.1812821477651596,308,,,,,,,,,
11,0.20869098603725433,309,,,,,,,,,
11,0.20139524340629578,310,,,,,,,,,
11,0.23507580161094666,311,,,,,,,,,
11,0.20770162343978882,312,,,,,,,,,
11,0.1621166169643402,313,,,,,,,,,
11,0.28552764654159546,314,,,,,,,,,
11,0.19783498346805573,315,,,,,,,,,
11,0.19288209080696106,316,,,,,,,,,
11,0.19888165593147278,317,,,,,,,,,
11,0.21804869174957275,318,,,,,,,,,
11,0.27807044982910156,319,,,,,,,,,
11,0.19727981090545654,320,,,,,,,,,
11,0.23210662603378296,321,,,,,,,,,
11,0.19088906049728394,322,,,,,,,,,
11,0.21496714651584625,323,,,,,,,,,
11,0.23623424768447876,324,,,,,,,,,
11,0.19696541130542755,325,,,,,,,,,
11,0.23296712338924408,326,,,,,,,,,
11,0.22378142178058624,327,,,,,,,,,
11,0.20740653574466705,328,,,,,,,,,
11,0.20789401233196259,329,,,,,,,,,
11,0.17190521955490112,330,,,,,,,,,
11,0.21308839321136475,331,,,,,,,,,
11,0.21885080635547638,332,,,,,,,,,
11,0.22739335894584656,333,,,,,,,,,
11,0.18701207637786865,334,,,,,,,,,
11,0.16516803205013275,335,,,,,,,,,
11,,335,,,,,0.9221311211585999,0.5676229596138,0.17119887471199036,0.9221311211585999,1.0
11,,335,0.8555291295051575,0.5,0.8555291295051575,1.0,,,,,
12,0.2066165655851364,336,,,,,,,,,
12,0.23477351665496826,337,,,,,,,,,
12,0.2443917989730835,338,,,,,,,,,
12,0.24728304147720337,339,,,,,,,,,
12,0.2102677971124649,340,,,,,,,,,
12,0.22888270020484924,341,,,,,,,,,
12,0.18009933829307556,342,,,,,,,,,
12,0.199677973985672,343,,,,,,,,,
12,0.26674050092697144,344,,,,,,,,,
12,0.20650556683540344,345,,,,,,,,,
12,0.21583133935928345,346,,,,,,,,,
12,0.22576263546943665,347,,,,,,,,,
12,0.21697646379470825,348,,,,,,,,,
12,0.21655812859535217,349,,,,,,,,,
12,0.23620927333831787,350,,,,,,,,,
12,0.19775697588920593,351,,,,,,,,,
12,0.1916200965642929,352,,,,,,,,,
12,0.21572719514369965,353,,,,,,,,,
12,0.19076327979564667,354,,,,,,,,,
12,0.1801992654800415,355,,,,,,,,,
12,0.22466200590133667,356,,,,,,,,,
12,0.17134711146354675,357,,,,,,,,,
12,0.17213201522827148,358,,,,,,,,,
12,0.22562332451343536,359,,,,,,,,,
12,0.21382206678390503,360,,,,,,,,,
12,0.21657896041870117,361,,,,,,,,,
12,0.22923730313777924,362,,,,,,,,,
12,0.18616685271263123,363,,,,,,,,,
12,,363,,,,,0.918367326259613,0.5653061270713806,0.17320652306079865,0.918367326259613,1.0
12,,363,0.8518079519271851,0.4996497333049774,0.852307140827179,0.9992994666099548,,,,,
13,0.20095734298229218,364,,,,,,,,,
13,0.1938478797674179,365,,,,,,,,,
13,0.2087286412715912,366,,,,,,,,,
13,0.1712174415588379,367,,,,,,,,,
13,0.23933763802051544,368,,,,,,,,,
13,0.20695023238658905,369,,,,,,,,,
13,0.2623947262763977,370,,,,,,,,,
13,0.20095956325531006,371,,,,,,,,,
13,0.23778250813484192,372,,,,,,,,,
13,0.19837039709091187,373,,,,,,,,,
13,0.2078157663345337,374,,,,,,,,,
13,0.18953783810138702,375,,,,,,,,,
13,0.20570358633995056,376,,,,,,,,,
13,0.21821017563343048,377,,,,,,,,,
13,0.21694684028625488,378,,,,,,,,,
13,0.1532745361328125,379,,,,,,,,,
13,0.2174023985862732,380,,,,,,,,,
13,0.2534618675708771,381,,,,,,,,,
13,0.2060977816581726,382,,,,,,,,,
13,0.19831468164920807,383,,,,,,,,,
13,0.2454397827386856,384,,,,,,,,,
13,0.23536258935928345,385,,,,,,,,,
13,0.2074524313211441,386,,,,,,,,,
13,0.22128015756607056,387,,,,,,,,,
13,0.18370068073272705,388,,,,,,,,,
13,0.2320423126220703,389,,,,,,,,,
13,0.2048286348581314,390,,,,,,,,,
13,0.2015618085861206,391,,,,,,,,,
13,,391,,,,,0.9142857193946838,0.5,0.17559631168842316,0.9142857193946838,1.0
13,,391,0.8535862565040588,0.49966129660606384,0.8541037440299988,0.9993225932121277,,,,,
14,0.21591371297836304,392,,,,,,,,,
14,0.23788079619407654,393,,,,,,,,,
14,0.17875023186206818,394,,,,,,,,,
14,0.25405994057655334,395,,,,,,,,,
14,0.2470526546239853,396,,,,,,,,,
14,0.18382956087589264,397,,,,,,,,,
14,0.23985548317432404,398,,,,,,,,,
14,0.20615625381469727,399,,,,,,,,,
14,0.1900377720594406,400,,,,,,,,,
14,0.2497723549604416,401,,,,,,,,,
14,0.2066364884376526,402,,,,,,,,,
14,0.23604938387870789,403,,,,,,,,,
14,0.21817104518413544,404,,,,,,,,,
14,0.17297105491161346,405,,,,,,,,,
14,0.17888733744621277,406,,,,,,,,,
14,0.19804301857948303,407,,,,,,,,,
14,0.23340840637683868,408,,,,,,,,,
14,0.16969695687294006,409,,,,,,,,,
14,0.22679075598716736,410,,,,,,,,,
14,0.21668343245983124,411,,,,,,,,,
14,0.20088496804237366,412,,,,,,,,,
14,0.21098077297210693,413,,,,,,,,,
14,0.25845086574554443,414,,,,,,,,,
14,0.20612742006778717,415,,,,,,,,,
14,0.16886387765407562,416,,,,,,,,,
14,0.2197948843240738,417,,,,,,,,,
14,0.15609359741210938,418,,,,,,,,,
14,0.17457883059978485,419,,,,,,,,,
14,,419,,,,,0.9190283417701721,0.5748987793922424,0.1728285551071167,0.9190283417701721,1.0
14,,419,0.8559523820877075,0.5,0.8559523820877075,1.0,,,,,
15,0.18034066259860992,420,,,,,,,,,
15,0.22257553040981293,421,,,,,,,,,
15,0.23682983219623566,422,,,,,,,,,
15,0.20989573001861572,423,,,,,,,,,
15,0.23335891962051392,424,,,,,,,,,
15,0.25501519441604614,425,,,,,,,,,
15,0.17339441180229187,426,,,,,,,,,
15,0.20905771851539612,427,,,,,,,,,
15,0.1686761975288391,428,,,,,,,,,
15,0.25229135155677795,429,,,,,,,,,
15,0.26330888271331787,430,,,,,,,,,
15,0.18180029094219208,431,,,,,,,,,
15,0.20960848033428192,432,,,,,,,,,
15,0.23930208384990692,433,,,,,,,,,
15,0.2169381082057953,434,,,,,,,,,
15,0.20128092169761658,435,,,,,,,,,
15,0.17997057735919952,436,,,,,,,,,
15,0.22075916826725006,437,,,,,,,,,
15,0.21220141649246216,438,,,,,,,,,
15,0.18041065335273743,439,,,,,,,,,
15,0.2168678641319275,440,,,,,,,,,
15,0.1786404848098755,441,,,,,,,,,
15,0.21858233213424683,442,,,,,,,,,
15,0.225213885307312,443,,,,,,,,,
15,0.1982254981994629,444,,,,,,,,,
15,0.22909344732761383,445,,,,,,,,,
15,0.2671688199043274,446,,,,,,,,,
15,0.2189847081899643,447,,,,,,,,,
15,,447,,,,,0.9180327653884888,0.5,0.17340616881847382,0.9180327653884888,1.0
15,,447,0.8517857193946838,0.5,0.8517857193946838,1.0,,,,,
16,0.20572569966316223,448,,,,,,,,,
16,0.2058447003364563,449,,,,,,,,,
16,0.24460166692733765,450,,,,,,,,,
16,0.20860806107521057,451,,,,,,,,,
16,0.22842726111412048,452,,,,,,,,,
16,0.2075536549091339,453,,,,,,,,,
16,0.22647109627723694,454,,,,,,,,,
16,0.22646348178386688,455,,,,,,,,,
16,0.1966145783662796,456,,,,,,,,,
16,0.1890488713979721,457,,,,,,,,,
16,0.18691614270210266,458,,,,,,,,,
16,0.18967458605766296,459,,,,,,,,,
16,0.18729254603385925,460,,,,,,,,,
16,0.22482174634933472,461,,,,,,,,,
16,0.19702687859535217,462,,,,,,,,,
16,0.21014608442783356,463,,,,,,,,,
16,0.19271652400493622,464,,,,,,,,,
16,0.2274945080280304,465,,,,,,,,,
16,0.2266569435596466,466,,,,,,,,,
16,0.21780483424663544,467,,,,,,,,,
16,0.20820027589797974,468,,,,,,,,,
16,0.22444520890712738,469,,,,,,,,,
16,0.24525761604309082,470,,,,,,,,,
16,0.18979880213737488,471,,,,,,,,,
16,0.15655283629894257,472,,,,,,,,,
16,0.22607333958148956,473,,,,,,,,,
16,0.2379351407289505,474,,,,,,,,,
16,0.2545166611671448,475,,,,,,,,,
16,,475,,,,,0.9265305995941162,0.5,0.16826921701431274,0.9265305995941162,1.0
16,,475,0.8532382845878601,0.5,0.8532382845878601,1.0,,,,,
17,0.198529452085495,476,,,,,,,,,
17,0.21139803528785706,477,,,,,,,,,
17,0.1872917115688324,478,,,,,,,,,
17,0.18825101852416992,479,,,,,,,,,
17,0.2460850477218628,480,,,,,,,,,
17,0.20525386929512024,481,,,,,,,,,
17,0.1661212146282196,482,,,,,,,,,
17,0.21596252918243408,483,,,,,,,,,
17,0.22394047677516937,484,,,,,,,,,
17,0.22629697620868683,485,,,,,,,,,
17,0.22203189134597778,486,,,,,,,,,
17,0.2256145179271698,487,,,,,,,,,
17,0.22805944085121155,488,,,,,,,,,
17,0.22570377588272095,489,,,,,,,,,
17,0.17847566306591034,490,,,,,,,,,
17,0.20954304933547974,491,,,,,,,,,
17,0.1912396252155304,492,,,,,,,,,
17,0.21563991904258728,493,,,,,,,,,
17,0.20802849531173706,494,,,,,,,,,
17,0.22135838866233826,495,,,,,,,,,
17,0.1917841136455536,496,,,,,,,,,
17,0.23609283566474915,497,,,,,,,,,
17,0.27326223254203796,498,,,,,,,,,
17,0.17998966574668884,499,,,,,,,,,
17,0.2541120946407318,500,,,,,,,,,
17,0.23812833428382874,501,,,,,,,,,
17,0.20453932881355286,502,,,,,,,,,
17,0.2253015786409378,503,,,,,,,,,
17,,503,,,,,0.9149797558784485,0.5668016076087952,0.17527493834495544,0.9149797558784485,1.0
17,,503,0.8509501218795776,0.4996606707572937,0.851468563079834,0.9993213415145874,,,,,
18,0.21022287011146545,504,,,,,,,,,
18,0.2014840841293335,505,,,,,,,,,
18,0.17860843241214752,506,,,,,,,,,
18,0.21004262566566467,507,,,,,,,,,
18,0.20399653911590576,508,,,,,,,,,
18,0.21871285140514374,509,,,,,,,,,
18,0.21366851031780243,510,,,,,,,,,
18,0.2266661524772644,511,,,,,,,,,
18,0.23633617162704468,512,,,,,,,,,
18,0.24056515097618103,513,,,,,,,,,
18,0.20601262152194977,514,,,,,,,,,
18,0.23114517331123352,515,,,,,,,,,
18,0.22744517028331757,516,,,,,,,,,
18,0.20684710144996643,517,,,,,,,,,
18,0.22515368461608887,518,,,,,,,,,
18,0.23786486685276031,519,,,,,,,,,
18,0.2515815198421478,520,,,,,,,,,
18,0.225976824760437,521,,,,,,,,,
18,0.1898019015789032,522,,,,,,,,,
18,0.2005566656589508,523,,,,,,,,,
18,0.20902180671691895,524,,,,,,,,,
18,0.17118626832962036,525,,,,,,,,,
18,0.20950165390968323,526,,,,,,,,,
18,0.21025580167770386,527,,,,,,,,,
18,0.18161608278751373,528,,,,,,,,,
18,0.2589757740497589,529,,,,,,,,,
18,0.25780680775642395,530,,,,,,,,,
18,0.13984782993793488,531,,,,,,,,,
18,,531,,,,,0.9193548560142517,0.5725806355476379,0.1727534681558609,0.9193548560142517,1.0
18,,531,0.8522930145263672,0.5,0.8522930145263672,1.0,,,,,
19,0.22700534760951996,532,,,,,,,,,
19,0.23200954496860504,533,,,,,,,,,
19,0.19729812443256378,534,,,,,,,,,
19,0.17058344185352325,535,,,,,,,,,
19,0.19383281469345093,536,,,,,,,,,
19,0.1792607456445694,537,,,,,,,,,
19,0.2088432013988495,538,,,,,,,,,
19,0.189364954829216,539,,,,,,,,,
19,0.2602905035018921,540,,,,,,,,,
19,0.17022162675857544,541,,,,,,,,,
19,0.2556784451007843,542,,,,,,,,,
19,0.25309568643569946,543,,,,,,,,,
19,0.27715814113616943,544,,,,,,,,,
19,0.1886460930109024,545,,,,,,,,,
19,0.23556864261627197,546,,,,,,,,,
19,0.20173302292823792,547,,,,,,,,,
19,0.1704857349395752,548,,,,,,,,,
19,0.23350182175636292,549,,,,,,,,,
19,0.20528683066368103,550,,,,,,,,,
19,0.18861261010169983,551,,,,,,,,,
19,0.2068224996328354,552,,,,,,,,,
